id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2850408,Central fin lägenhet med balkong,4458226,Stefan,,Kungsholmens,59.33796,18.02522,Entire home/apt,900,7,40,2017-11-14,0.56,1,316
2856241,Charming 4-bedroom apt Sthlm City,14602075,Malin,,Norrmalms,59.33725,18.05207,Entire home/apt,2664,2,54,2018-10-07,0.63,1,319
2913195,Cozy flat in downtown Stockholm,14880177,Misagh,,Södermalms,59.31631,18.08022,Entire home/apt,726,200,2,2014-06-16,0.02,1,365
2917399,"Stockholm, SOFO; near Old Town.",679557,Philo And Lars,,Södermalms,59.30884,18.0841,Entire home/apt,1510,5,3,2017-07-01,0.05,1,178
2993555,Waterfront apt. close to Södermalm,4545494,Axel,,Hägersten-Liljeholmens,59.31849,18.00406,Entire home/apt,975,3,23,2017-03-31,0.46,1,292
2995648,Private apartment in the heart of Södermalm,8098890,Robin,,Södermalms,59.31512,18.06252,Entire home/apt,3500,3,106,2019-11-09,1.27,20,0
3008038,Spacious 3 room apt on Södermalm,4306005,Fredrik,,Södermalms,59.30812,18.06417,Entire home/apt,2100,2,33,2019-12-01,0.50,1,358
3039106,"A one-of-a-kind apartment, overlooking the park",6790299,Magnus,,Norrmalms,59.34316,18.04366,Entire home/apt,2550,4,26,2019-07-22,0.31,1,0
3076938,Cozy & clean apartment Stockholm,15658940,Maria,,Skarpnäcks,59.29517,18.10969,Entire home/apt,630,4,14,2014-09-07,0.18,1,15
3078275,Charming apartment Stockholm Södermalm,15665764,Per,,Södermalms,59.31748,18.06349,Entire home/apt,1500,3,17,2019-08-09,0.28,1,142
3092308,Urban/Nature Stockholm,4736776,Björn,,Hägersten-Liljeholmens,59.31377,18.01204,Private room,395,2,121,2018-10-23,2.21,1,48
3108437,Student/Int-ship room 15 min to Stockholm City -3,8387566,Mats,,Hägersten-Liljeholmens,59.30472,17.97565,Private room,203,30,9,2021-06-05,0.14,4,223
3113785,Cozy Room Near Town & Nature!,9192286,Askar,,Skärholmens,59.29722,17.942,Private room,268,1,71,2017-08-21,1.00,1,336
3132733,Villa in idyllic part of Bromma,15907809,Emma & Alex,,Bromma,59.32445,17.93222,Entire home/apt,3500,5,8,2019-07-03,0.22,1,9
3135540,Beautiful apartment in city centre,15921456,Jelena,,Södermalms,59.31742,18.07368,Entire home/apt,1750,7,5,2019-07-31,0.14,1,19
3137206,Spacious apartment In the center of Stockholm,15928933,Caroline,,Södermalms,59.31686,18.04892,Entire home/apt,2000,7,4,2018-07-29,0.10,1,93
3146273,Charming 3-room apartment,7992944,Elias,,Norrmalms,59.34044,18.03928,Entire home/apt,1650,5,18,2018-07-15,0.25,1,0
3161293,"6 Star Renovated, 2 Bedroom Trendy Hornstull Home",2835893,Simon,,Södermalms,59.31613,18.03942,Entire home/apt,1600,4,9,2019-07-13,0.19,1,0
3165066,"Central city, child friendly",16053855,Angelica,,Norrmalms,59.34798,18.04504,Private room,900,1,38,2018-05-03,0.67,1,338
3168723,Very central charming retro flat,15024927,Miriam,,Södermalms,59.30947,18.0697,Entire home/apt,600,7,12,2018-03-02,0.14,1,10
3174038,Clean & tranquil close to metro.,2954642,Eva,,Farsta,59.26697,18.07442,Entire home/apt,697,1,21,2014-07-03,0.25,1,168
3176201,Nice accommodation in Stockholm,16105249,Leila,,Bromma,59.34304,17.92263,Private room,349,1,1,2014-06-27,0.01,1,308
3180873,Attractive location at Södermalm,16129080,Sirkka,,Södermalms,59.31688,18.03071,Private room,890,3,109,2018-06-25,1.45,1,16
3195118,Trendy city apartment with sea view,16195157,Anna & Björn +Hugo & Filip,,Kungsholmens,59.32778,18.03946,Entire home/apt,2900,7,37,2016-03-19,0.49,1,1
3207160,2 bedroom apparment - small family,16247752,David,,Kungsholmens,59.33831,18.00439,Entire home/apt,1282,5,15,2016-05-17,0.21,1,333
3207226,Fantastic house with large garden,16226943,Mia,,Skarpnäcks,59.2783,18.11113,Entire home/apt,2900,2,4,2018-06-17,0.05,1,364
3212751,Best location - Close to everything,8662135,Per,,Bromma,59.33604,17.98558,Private room,480,2,153,2019-09-30,1.82,2,106
3239743,"Charming 3BD, 2 balconies,Vasastan",15701812,Martin,,Norrmalms,59.33968,18.04088,Entire home/apt,1800,1,4,2015-08-04,0.05,1,0
3248936,Fin fyra i Hammarby Sjöstad,13482209,Carina,,Södermalms,59.30386,18.09418,Entire home/apt,1700,2,5,2016-05-15,0.07,1,200
3259719,Colorful flat in trendy Sofo,16485609,Arvid,,Södermalms,59.31368,18.09296,Entire home/apt,2143,5,17,2017-08-03,0.23,1,11
3274150,Central location in beautiful park!,16282781,Kerstin,,Östermalms,59.34427,18.08467,Private room,745,1,54,2018-10-14,0.75,1,48
3277477,City Backpackers - Comfortable 8-bed Apartment,4380521,Joakim,,Norrmalms,59.33595,18.05487,Entire home/apt,2400,1,47,2019-05-23,0.59,3,311
3322916,Bright 3 room apartment,16776647,Ricky,,Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100,2,88,2019-07-12,1.07,1,12
3332337,Unique apartment perfect for family,16713442,Emelie,,Södermalms,59.3083,18.06735,Entire home/apt,2000,5,2,2019-01-02,0.06,1,0
3332427,"Cozy & stylish flat, Old town Sthlm",10692460,Henrik,,Södermalms,59.32381,18.07134,Entire home/apt,1200,2,8,2018-07-01,0.21,1,143
3333022,"Oasis by the lake, 10 min from central Stockholm",4268339,Kristina,,Hägersten-Liljeholmens,59.30603,17.9731,Entire home/apt,1700,4,13,2019-07-26,0.15,1,0
3351967,Beautiful perfectly located flat,16913413,Anna,,Kungsholmens,59.33082,18.03923,Entire home/apt,2500,4,29,2018-08-12,0.34,1,235
3355857,Nära till allt,16935320,Pernilla,,Södermalms,59.31923,18.0585,Private room,1400,2,47,2019-09-29,0.57,1,363
3400159,Villa nära bad/bathing place & Stockholm City,17149641,Madeleine,,Älvsjö,59.27285,17.96317,Entire home/apt,1900,5,3,2017-07-26,0.04,1,206
3410275,Own room in 2-bedroom flat,16809440,Monica,,Enskede-Årsta-Vantörs,59.30232,18.04689,Private room,464,1,67,2019-06-14,1.07,1,71
3417805,Cosy room in a spacious and stylish home,17231775,Jane,,Hägersten-Liljeholmens,59.31602,18.01264,Private room,485,1,119,2019-10-20,3.41,1,66
3422549,Southside,17251325,Nicole,,Södermalms,59.31693,18.04438,Entire home/apt,850,3,4,2014-08-26,0.06,1,363
3439208,"Martin's room, close to metro & city",2877752,Martin,,Hägersten-Liljeholmens,59.30765,17.99767,Private room,375,1,28,2019-10-02,1.00,2,0
3447066,Great 2 bedroom VERY central,17371921,Matt,,Norrmalms,59.33634,18.05211,Private room,799,2,20,2017-06-27,0.42,4,200
3452314,Light beautiful apartment Stockholm,17398947,Yannick,,Hägersten-Liljeholmens,59.30512,18.00471,Entire home/apt,1090,14,17,2017-10-01,0.23,1,229
3456230,A modern three bedroom flat near water,15071959,Anna,,Hägersten-Liljeholmens,59.30581,18.02852,Entire home/apt,1098,4,5,2017-07-03,0.10,1,0
3461460,Stay with starving artist,17442934,Jenny,,Skarpnäcks,59.29465,18.11228,Private room,600,1,30,2019-06-30,0.36,2,88
3471610,Very central Stockholm apartment,17412048,Elinor,,Norrmalms,59.3455,18.05449,Entire home/apt,1421,3,2,2015-07-01,0.03,1,363
3475703,Cosy apartment in Södermalm,8121403,Ebba,,Södermalms,59.30833,18.06696,Entire home/apt,900,2,23,2017-01-02,0.28,1,320
3494525,Room with fish tank,17442934,Jenny,,Skarpnäcks,59.29364,18.11252,Private room,600,1,3,2019-05-04,0.08,2,0
3512239,Cozy apartment in a lovley area,4544741,Åsa,,Hägersten-Liljeholmens,59.30154,18.00838,Entire home/apt,1700,4,4,2016-03-29,0.06,1,0
3570773,"Cozy, neat place in great location",107502,Anna,,Södermalms,59.30759,18.08946,Entire home/apt,415,150,0,,,1,80
3662248,2 rooms in beautiful Fredhäll,18563244,Stefan,,Kungsholmens,59.32998,18.00232,Private room,1300,1,10,2016-09-04,0.14,1,364
3682307,Renovated Apartment in SOFO 116km,18719400,Ingun,,Södermalms,59.30894,18.08553,Entire home/apt,1800,6,35,2019-08-24,0.49,1,3
3717359,Charming studio in Stockholm center,18979238,Virginie,,Södermalms,59.31014,18.08919,Entire home/apt,384,3,57,2018-03-11,0.68,1,5
3750229,Lovely apartment at trendySödermalm,19188597,Elin,,Södermalms,59.31767,18.06866,Entire home/apt,1429,1,36,2018-08-14,0.44,1,11
3754208,Old town with great view,7626050,Erik,,Södermalms,59.32387,18.06933,Entire home/apt,1500,28,24,2019-11-09,0.37,1,303
3765768,BEAUTIFUL location down town!,19289710,Claes,,Kungsholmens,59.32992,18.02732,Entire home/apt,1629,1,1,2016-05-30,0.02,1,365
3770117,A great location and a good vibe,8778421,Elsa,,Södermalms,59.31089,18.08162,Entire home/apt,980,4,69,2019-05-21,0.83,1,13
3869021,Luxurious Penthouse Apt (1700sqft),2537136,Jakob,,Södermalms,59.31826,18.03141,Entire home/apt,2499,5,14,2019-07-21,0.18,1,21
3889724,Studio apartment in Sofo Södermalm,12146440,Therese,,Södermalms,59.31617,18.08942,Entire home/apt,1020,3,101,2020-02-24,1.38,1,79
3892223,City/Room20sqm/Bed4sqm/Balcony5sqm,6422311,Christian,,Norrmalms,59.34011,18.03048,Private room,554,28,36,2019-06-30,0.47,2,302
3894910,Double room in Stockholm,16915210,Karine,,Kungsholmens,59.33478,18.01428,Private room,620,1,72,2018-06-22,0.86,1,201
3914663,5.30 meter i takhöjd,20276258,Mia,,Norrmalms,59.34229,18.03599,Entire home/apt,2000,5,0,,,1,182
3933634,Perfect city pad,20381576,Richard,,Östermalms,59.33787,18.07866,Entire home/apt,887,500,3,2015-09-12,0.04,1,365
3947075,"Helles, gemütliches Zimmer in ruhiger Lage",5081645,Helena,,Skarpnäcks,59.27842,18.10824,Private room,256,3,5,2019-10-18,0.12,2,293
3955249,Lantligt & lugnt nära Älvsjömässan,1554143,Anitta,,Älvsjö,59.27829,17.9923,Entire home/apt,1200,3,12,2020-02-10,0.17,2,364
3959851,Great location with views.,20516925,Stefan,,Östermalms,59.34051,18.09415,Entire home/apt,750,7,31,2019-06-05,0.68,1,261
3989890,Unique 2 room apt in center Sthlm,20642359,Johan,,Norrmalms,59.34442,18.05177,Entire home/apt,4000,1,5,2015-08-24,0.06,1,358
4006098,Boende i gamla Midsommarkransen,20771505,Anna,,Hägersten-Liljeholmens,59.30272,18.0053,Entire home/apt,1900,3,69,2018-07-07,0.84,1,45
4007858,"1 room apartment, central & quiet / Kungsholmen",20781065,Niklas,,Kungsholmens,59.32959,18.03758,Entire home/apt,1129,2,12,2021-06-04,0.68,1,89
4046666,Top apartment - heart of Stockholm,3691991,Espen,,Norrmalms,59.33839,18.06491,Entire home/apt,1600,5,78,2019-03-15,1.06,1,221
4102677,Ljust och fräscht rum i SOFO,21281921,Dick,,Södermalms,59.314,18.07805,Private room,500,2,256,2019-09-30,3.56,1,203
4125674,Sunny room to let in Stockholm,5081645,Helena,,Skarpnäcks,59.27855,18.10831,Private room,256,3,34,2017-07-25,0.46,2,299
4132397,Comfortable large apartment in SOFO,21438050,Ylva,,Södermalms,59.31285,18.08355,Entire home/apt,1879,5,19,2016-07-03,0.26,1,287
4163302,Top floor - balcony and fireplace (1.259 ft2),8774397,Björn,,Östermalms,59.33964,18.08023,Entire home/apt,2800,2,52,2020-08-31,1.02,1,46
4194834,A great space in Stockholm,21762699,Madeleine,,Skarpnäcks,59.28635,18.11015,Entire home/apt,400,2,4,2020-01-28,0.23,1,0
4196702,Heart of Sofo,21771376,John,,Södermalms,59.31398,18.08415,Entire home/apt,600,2,56,2019-09-26,1.17,1,0
4223275,Renovated - Stylish 2 rooms City Apt.,21917357,Sue,,Östermalms,59.34632,18.11412,Entire home/apt,1156,2,15,2017-05-29,0.23,1,0
4224411,Quiet room in the city centre,7275386,Ewa,,Kungsholmens,59.3346,18.03524,Private room,450,5,81,2018-12-22,1.02,1,328
4225066,Superb home near Stockholm city,21015556,Joel,,Hägersten-Liljeholmens,59.30897,18.00099,Entire home/apt,1750,7,27,2017-07-16,0.35,1,0
4240215,"Villa 15 min fr city,weekly rental",22003025,Sofia,,Enskede-Årsta-Vantörs,59.2797,18.07888,Entire home/apt,1990,7,1,2016-07-30,0.02,1,7
4266112,Cosy little house. with a garden.,22145903,Krister,,Älvsjö,59.26784,17.98297,Entire home/apt,851,5,43,2019-05-31,0.75,1,95
4274300,"Retro, eclectic, nostalgic aptmnt in finest:",222520,Robert Mattias,,Södermalms,59.31827,18.02978,Entire home/apt,708,5,90,2019-02-12,1.47,1,0
4317025,2 room apt near the Globen + City,22407158,Medet,,Farsta,59.27354,18.07057,Entire home/apt,3500,1,6,2016-04-11,0.08,1,365
4345037,Charming villa in perfect spot,22557404,Sophia,,Bromma,59.32913,17.97592,Entire home/apt,3500,4,34,2019-08-11,0.47,1,241
4382134,Trivsam lägenhet i härligt område nära vatten,22752322,Petra,,Södermalms,59.30637,18.10411,Entire home/apt,2000,3,37,2018-07-15,0.49,1,338
4400542,City apt. 80m from the sea & view!,8636301,Sofia,,Södermalms,59.3084,18.09419,Entire home/apt,1643,1,13,2016-06-01,0.20,1,362
4442117,artisstudio stockholm city center,23057084,Qui,,Norrmalms,59.34759,18.06194,Entire home/apt,950,1,30,2019-03-22,0.40,2,364
4488726,Charming and spacious in Södermalm,22449047,Ulrika,,Södermalms,59.3105,18.06693,Entire home/apt,1400,4,23,2018-04-08,0.29,1,1
4490742,Studio for 1-3 people in beautiful Hornstull,12834413,Jens,,Södermalms,59.31725,18.02749,Entire home/apt,750,4,71,2018-11-25,1.00,2,136
4510223,"Light, cosy aprtmnt, middle of SoFo",9387119,Layla,,Södermalms,59.31578,18.08451,Entire home/apt,900,4,30,2019-09-29,0.44,1,18
4522337,Mini 2a i Midsommarkransen!,23445441,Fredrik,,Hägersten-Liljeholmens,59.29979,18.00492,Entire home/apt,700,1,21,2017-11-12,0.28,1,354
4560935,Next to Slussen close to everything,7735109,Tove,,Södermalms,59.31918,18.07291,Entire home/apt,899,3,3,2016-11-07,0.04,1,0
4569528,Superfin  7 min från centrum,10759300,Otto,,Östermalms,59.35263,18.08682,Entire home/apt,1450,2,64,2019-07-03,0.87,1,320
4581980,Top-floor apt - best location by Nobel's City Hall,23707830,Svensson,,Kungsholmens,59.32795,18.04617,Entire home/apt,2341,240,9,2015-07-26,0.11,1,112
4595163,Luxury Apartment in Heart of Elegant Area,1151067,Alexander,,Östermalms,59.33707,18.08795,Entire home/apt,1579,2,36,2021-07-09,1.58,1,0
4621843,Lägenhet i villa nära Telefonplan,20853864,Claes,,Hägersten-Liljeholmens,59.29476,17.99182,Entire home/apt,1100,3,93,2019-05-01,1.24,1,352
4683232,"Cosy flat with lots of plants, Stockholm",24335142,Josefin,,Södermalms,59.314,18.08391,Entire home/apt,923,3,77,2019-10-26,1.03,1,1
4723486,Cosy 58m2 in SOFO with balcony!,6437888,Jezzica,,Södermalms,59.314404,18.081444,Entire home/apt,1310,2,47,2019-07-22,0.77,1,16
4727760,Charmig 2a vid Mariatorget på Söder,19215825,Marcus,,Södermalms,59.31539,18.06667,Entire home/apt,1150,3,76,2017-11-11,0.96,1,169
4736291,Modern OldStyle Central Apartment,24451565,Karin,,Norrmalms,59.34921,18.05905,Entire home/apt,1000,2,16,2018-05-12,0.25,1,29
4760460,Townhouse by the waterfront,24563562,Cecilia And Anders,,Södermalms,59.307,18.09623,Entire home/apt,4900,1,67,2018-10-11,0.86,1,0
4762027,Cool apartment next to Mosebacke,24570791,Mats,,Södermalms,59.31619,18.07692,Entire home/apt,1000,1,19,2018-10-23,0.55,1,79
4765380,Perfekt läge för Citysemestern!,24586197,Petra,,Södermalms,59.312,18.08486,Entire home/apt,1500,5,30,2017-07-19,0.41,1,200
4796490,City of Stockholm,24368398,Saba,,Södermalms,59.31549,18.08449,Private room,850,1,0,,,1,0
4835250,Modern living in Stockholm/Discount for Long stays,24889124,Isabela,,Hägersten-Liljeholmens,59.31182,18.02421,Entire home/apt,990,15,61,2019-09-14,1.01,1,56
4839907,Barnvänlig minitrea nära Södermalm,24907465,Marcella,,Enskede-Årsta-Vantörs,59.29876,18.05582,Private room,640,2,11,2019-09-15,0.51,1,89
4854126,2 room apartement next to water,24971830,Anna,,Kungsholmens,59.32927,18.00879,Private room,700,30,0,,,1,358
4927639,"Bright, spacious apartment 10 mins from Södermalm",2352109,Jakob,,Skarpnäcks,59.29675,18.10338,Entire home/apt,700,2,12,2019-08-04,1.01,1,152
4931406,*Light apartment in great location,25404059,Mikael,,Skarpnäcks,59.29716,18.08762,Entire home/apt,1300,2,14,2019-05-23,0.19,1,0
4984631,Modern 3 room apartment w. balcony,5974065,Anna,,Enskede-Årsta-Vantörs,59.26592,18.05942,Entire home/apt,820,5,6,2019-07-21,0.09,1,77
5002095,1 bedroom apt 43 sqm with private garden,25794487,Sören,,Bromma,59.3189,17.96152,Entire home/apt,790,3,28,2018-08-23,0.46,2,0
5040401,"Downtown nice quiet cozy room 

Only female guests",25923051,Eva,,Norrmalms,59.33836,18.05618,Private room,890,1,81,2020-03-14,1.42,1,181
5044485,Modern n cosy in Södermalm,26043221,Johan,,Södermalms,59.31421,18.06262,Entire home/apt,1000,5,50,2019-09-01,0.74,1,77
5062955,Studio/house (room kitchen shower),23105224,Hedvig,,Enskede-Årsta-Vantörs,59.28302,18.08742,Entire home/apt,923,1,84,2019-08-31,1.35,1,322
5114108,Cozy and charming studio to share,26424883,Marco,,Kungsholmens,59.3336,18.01378,Shared room,300,1,23,2019-05-06,0.69,1,0
5114988,Nice central city flat for 1 pers,26430206,Fredrik,,Norrmalms,59.34051,18.04517,Private room,600,1,67,2019-10-21,1.41,1,340
5124035,Big apartment in central Stockholm,13488297,Mikael,,Kungsholmens,59.33393,17.99792,Entire home/apt,1600,3,13,2019-06-28,0.17,1,163
5135270,Three rooms and a lovely balcony!,26545864,Conny,,Södermalms,59.31857,18.03696,Entire home/apt,1195,3,65,2020-02-27,0.85,1,7
5138799,Södermalm from top floor!,26568999,Kjell,,Södermalms,59.30865,18.07751,Entire home/apt,600,3,255,2020-03-15,3.28,1,0
5143979,Nice bohemian writingroom,23057084,Qui,,Norrmalms,59.34893,18.06105,Private room,650,1,7,2019-12-07,0.09,2,365
5189326,Charmig villa nära centrum,26773888,Sten-Åke,,Enskede-Årsta-Vantörs,59.285,18.0803,Entire home/apt,1800,4,26,2018-06-26,0.35,1,282
5211276,Konstnärs lägenhet i Hornstull,26958984,Eva Vilda,,Södermalms,59.31534,18.0347,Entire home/apt,2500,3,4,2016-06-11,0.06,1,358
5244083,Wonderful 3:a in Röda Bergen !,19434284,Sanna,,Norrmalms,59.34428,18.03378,Entire home/apt,800,2,3,2015-08-09,0.04,1,20
5250821,"Oceanfront living, 15 min from city",27176121,Emil,,Kungsholmens,59.31888,17.98749,Entire home/apt,1850,3,4,2018-08-01,0.08,1,0
5268164,"Room in Stockholm, Västerort",4800756,A. Jama,,Kungsholmens,59.33276,18.0249,Entire home/apt,600,2,2,2019-06-02,0.08,2,90
5279090,Sjönära mysigt radhus (cleaning fee included).,16172668,Johan,,Hässelby-Vällingby,59.37677,17.79983,Entire home/apt,3571,2,35,2019-12-30,0.46,1,150
5283346,Lägenhet på Söder,27353732,Kajsa,,Södermalms,59.30721,18.08785,Entire home/apt,3000,1,0,,,1,0
5296050,Wonderful penthouse in the heart of Stockholm,27428901,Eva,,Södermalms,59.31791,18.05317,Entire home/apt,2400,6,8,2019-07-05,0.17,1,9
5313417,Cosy apartment in central Stockholm,13698422,Charlotte,,Östermalms,59.33358,18.08245,Entire home/apt,899,1,69,2019-08-08,0.97,1,141
5325436,"Apartment, Fridhemsplan, Stockholm",26503150,Morten,,Kungsholmens,59.3338,18.03502,Entire home/apt,799,3,55,2018-08-26,0.86,1,20
5333941,Central room close to downtown,27642196,Åsa,,Södermalms,59.31704,18.02928,Private room,490,2,276,2019-12-09,3.66,1,344
5348547,Charming apt in The National Park,23178281,Henrik,,Östermalms,59.3727,18.0539,Entire home/apt,974,7,3,2019-09-25,0.04,1,28
5360266,Nice house close to Stockholm City,27786741,Lina,,Skarpnäcks,59.27917,18.11881,Entire home/apt,1600,5,19,2015-08-09,0.26,1,200
5362220,New production apartment of 60 sqm  in Kungsholmen,27797274,Orhan,,Kungsholmens,59.33519,18.01226,Entire home/apt,850,1,44,2019-08-28,0.82,1,0
5366184,Quiet location close to the city,3945180,Carin,,Bromma,59.32599,17.94654,Entire home/apt,805,7,5,2017-08-31,0.07,4,294
5369547,Dream house close to sea and city,27835062,David & Sara,,Bromma,59.33324,17.92964,Entire home/apt,1608,6,1,2017-06-27,0.02,1,0
5388388,Christofer Johansson,27933285,Christofer,,Norrmalms,59.34279,18.05925,Entire home/apt,749,2,9,2021-06-28,4.43,1,1
5394207,Two fresh rooms + sauna,27961378,Beatrice,,Södermalms,59.31532,18.06876,Private room,1150,3,45,2019-06-15,0.59,2,15
5394892,"Charmful room, old style apartment",27961378,Beatrice,,Södermalms,59.31726,18.06885,Private room,500,3,73,2019-05-28,0.98,2,16
5496444,spacious newly renovated 4 bedroom,28506733,Jana,,Södermalms,59.31723,18.03132,Entire home/apt,1790,5,10,2019-12-27,0.23,1,84
5522963,165 sqm in central Stockholm,28641241,Ylva And Roland,,Norrmalms,59.34438,18.06193,Entire home/apt,3150,4,73,2019-09-20,1.03,1,307
5533129,Architectural dream duplex apartment,7351713,Benny,,Norrmalms,59.34757,18.05696,Entire home/apt,1100,25,8,2017-09-16,0.21,1,302
